@RELATION goodreads_nlp
	@ATTRIBUTE text  string
	@ATTRIBUTE class        {art,music,science,history,religion,romance,travel,fiction}
@DATA
"Letter to a Christian Nation (Hardcover)",religion
"The Book of Mormon: Another Testament of Jesus Christ (Paperback)",religion
"Misquoting Jesus: The Story Behind Who Changed the Bible and Why (Paperback)",religion
"The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible (Hardcover)",religion
"The Great Divorce (Paperback)",religion
"No god but God: The Origins, Evolution and Future of Islam (Kindle Edition)",religion
"The Shack (Kindle Edition)",religion
"The Da Vinci Code (Robert Langdon, #2)",religion
"Going Clear: Scientology, Hollywood, and the Prison of Belief (Hardcover)",religion
"The Gnostic Gospels (Paperback)",religion
"Lamb: The Gospel According to Biff, Christ's Childhood Pal (Paperback)",religion
"The Red Tent (Hardcover)",religion
"The Varieties of Religious Experience (Paperback)",religion
"The Portable Atheist: Essential Readings for the Nonbeliever (Paperback)",religion
"Jesus, Interrupted: Revealing the Hidden Contradictions in the Bible & Why We Don't Know About Them (Hardcover)",religion
"Paradise Lost (Paperback)",religion
"Why I Am Not a Christian and Other Essays on Religion and Related Subjects (Paperback)",religion
"Angels & Demons (Robert Langdon, #1)",religion
"The Dhammapada (Paperback)",religion
"Infidel (Hardcover)",religion
"Life of Pi (Paperback)",religion
"The Pilgrim's Progress (Paperback)",religion
"Breaking the Spell: Religion as a Natural Phenomenon (Hardcover)",religion
"The Case for Christ (Paperback)",religion
"The Problem of Pain (Paperback)",religion
"The World's Religions (Paperback)",religion
"The Evolution of God (Hardcover)",religion
"The Purpose Driven Life: What on Earth Am I Here for? (Paperback)",religion
"Orthodoxy (Paperback)",religion
"Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back (Paperback)",religion
"Inferno (The Divine Comedy #1)",religion
"The Prophet (Paperback)",religion
"The Tao of Pooh (Paperback)",religion
"Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality (Paperback)",religion
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",religion
"The Poisonwood Bible (Hardcover)",religion
"The God Delusion (Hardcover)",religion
"Mere Christianity (Paperback)",religion
"God Is Not Great: How Religion Poisons Everything (Hardcover)",religion
"The Screwtape Letters (Hardcover)",religion
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam (Hardcover)",religion
"Holy Bible: King James Version (Hardcover)",religion
"Qurʾan / القرآن الكريم (Hardcover)",religion
"Zealot: The Life and Times of Jesus of Nazareth (Hardcover)",religion
"Under the Banner of Heaven: A Story of Violent Faith (Paperback)",religion
"Siddhartha (Mass Market Paperback)",religion
"The End of Faith: Religion, Terror, and the Future of Reason (Paperback)",religion
"Tao Te Ching (Paperback)",religion
"The Bhagavad Gita (Paperback)",religion
"Confessions (Paperback)",religion
"Letter to a Christian Nation (Hardcover)",religion
"The Book of Mormon: Another Testament of Jesus Christ (Paperback)",religion
"Misquoting Jesus: The Story Behind Who Changed the Bible and Why (Paperback)",religion
"The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible (Hardcover)",religion
"The Great Divorce (Paperback)",religion
"No god but God: The Origins, Evolution and Future of Islam (Kindle Edition)",religion
"The Shack (Kindle Edition)",religion
"The Da Vinci Code (Robert Langdon, #2)",religion
"Going Clear: Scientology, Hollywood, and the Prison of Belief (Hardcover)",religion
"The Gnostic Gospels (Paperback)",religion
"Lamb: The Gospel According to Biff, Christ's Childhood Pal (Paperback)",religion
"The Red Tent (Hardcover)",religion
"The Varieties of Religious Experience (Paperback)",religion
"The Portable Atheist: Essential Readings for the Nonbeliever (Paperback)",religion
"Jesus, Interrupted: Revealing the Hidden Contradictions in the Bible & Why We Don't Know About Them (Hardcover)",religion
"Paradise Lost (Paperback)",religion
"Why I Am Not a Christian and Other Essays on Religion and Related Subjects (Paperback)",religion
"Angels & Demons (Robert Langdon, #1)",religion
"The Dhammapada (Paperback)",religion
"Infidel (Hardcover)",religion
"Life of Pi (Paperback)",religion
"The Pilgrim's Progress (Paperback)",religion
"Breaking the Spell: Religion as a Natural Phenomenon (Hardcover)",religion
"The Case for Christ (Paperback)",religion
"The Problem of Pain (Paperback)",religion
"The World's Religions (Paperback)",religion
"The Evolution of God (Hardcover)",religion
"The Purpose Driven Life: What on Earth Am I Here for? (Paperback)",religion
"Orthodoxy (Paperback)",religion
"Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back (Paperback)",religion
"Inferno (The Divine Comedy #1)",religion
"The Prophet (Paperback)",religion
"The Tao of Pooh (Paperback)",religion
"Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality (Paperback)",religion
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",religion
"The Poisonwood Bible (Hardcover)",religion
"The God Delusion (Hardcover)",religion
"Mere Christianity (Paperback)",religion
"God Is Not Great: How Religion Poisons Everything (Hardcover)",religion
"The Screwtape Letters (Hardcover)",religion
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam (Hardcover)",religion
"Holy Bible: King James Version (Hardcover)",religion
"Qurʾan / القرآن الكريم (Hardcover)",religion
"Zealot: The Life and Times of Jesus of Nazareth (Hardcover)",religion
"Under the Banner of Heaven: A Story of Violent Faith (Paperback)",religion
"Siddhartha (Mass Market Paperback)",religion
"The End of Faith: Religion, Terror, and the Future of Reason (Paperback)",religion
"Tao Te Ching (Paperback)",religion
"The Bhagavad Gita (Paperback)",religion
"Confessions (Paperback)",religion
"Letter to a Christian Nation (Hardcover)",religion
"The Book of Mormon: Another Testament of Jesus Christ (Paperback)",religion
"Misquoting Jesus: The Story Behind Who Changed the Bible and Why (Paperback)",religion
"The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible (Hardcover)",religion
"The Great Divorce (Paperback)",religion
"No god but God: The Origins, Evolution and Future of Islam (Kindle Edition)",religion
"The Shack (Kindle Edition)",religion
"The Da Vinci Code (Robert Langdon, #2)",religion
"Going Clear: Scientology, Hollywood, and the Prison of Belief (Hardcover)",religion
"The Gnostic Gospels (Paperback)",religion
"Lamb: The Gospel According to Biff, Christ's Childhood Pal (Paperback)",religion
"The Red Tent (Hardcover)",religion
"The Varieties of Religious Experience (Paperback)",religion
"The Portable Atheist: Essential Readings for the Nonbeliever (Paperback)",religion
"Jesus, Interrupted: Revealing the Hidden Contradictions in the Bible & Why We Don't Know About Them (Hardcover)",religion
"Paradise Lost (Paperback)",religion
"Why I Am Not a Christian and Other Essays on Religion and Related Subjects (Paperback)",religion
"Angels & Demons (Robert Langdon, #1)",religion
"The Dhammapada (Paperback)",religion
"Infidel (Hardcover)",religion
"Life of Pi (Paperback)",religion
"The Pilgrim's Progress (Paperback)",religion
"Breaking the Spell: Religion as a Natural Phenomenon (Hardcover)",religion
"The Case for Christ (Paperback)",religion
"The Problem of Pain (Paperback)",religion
"The World's Religions (Paperback)",religion
"The Evolution of God (Hardcover)",religion
"The Purpose Driven Life: What on Earth Am I Here for? (Paperback)",religion
"Orthodoxy (Paperback)",religion
"Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back (Paperback)",religion
"Inferno (The Divine Comedy #1)",religion
"The Prophet (Paperback)",religion
"The Tao of Pooh (Paperback)",religion
"Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality (Paperback)",religion
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",religion
"The Poisonwood Bible (Hardcover)",religion
"The God Delusion (Hardcover)",religion
"Mere Christianity (Paperback)",religion
"God Is Not Great: How Religion Poisons Everything (Hardcover)",religion
"The Screwtape Letters (Hardcover)",religion
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam (Hardcover)",religion
"Holy Bible: King James Version (Hardcover)",religion
"Qurʾan / القرآن الكريم (Hardcover)",religion
"Zealot: The Life and Times of Jesus of Nazareth (Hardcover)",religion
"Under the Banner of Heaven: A Story of Violent Faith (Paperback)",religion
"Siddhartha (Mass Market Paperback)",religion
"The End of Faith: Religion, Terror, and the Future of Reason (Paperback)",religion
"Tao Te Ching (Paperback)",religion
"The Bhagavad Gita (Paperback)",religion
"Confessions (Paperback)",religion
"Letter to a Christian Nation (Hardcover)",religion
"The Book of Mormon: Another Testament of Jesus Christ (Paperback)",religion
"Misquoting Jesus: The Story Behind Who Changed the Bible and Why (Paperback)",religion
"The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible (Hardcover)",religion
"The Great Divorce (Paperback)",religion
"No god but God: The Origins, Evolution and Future of Islam (Kindle Edition)",religion
"The Shack (Kindle Edition)",religion
"The Da Vinci Code (Robert Langdon, #2)",religion
"Going Clear: Scientology, Hollywood, and the Prison of Belief (Hardcover)",religion
"The Gnostic Gospels (Paperback)",religion
"Lamb: The Gospel According to Biff, Christ's Childhood Pal (Paperback)",religion
"The Red Tent (Hardcover)",religion
"The Varieties of Religious Experience (Paperback)",religion
"The Portable Atheist: Essential Readings for the Nonbeliever (Paperback)",religion
"Jesus, Interrupted: Revealing the Hidden Contradictions in the Bible & Why We Don't Know About Them (Hardcover)",religion
"Paradise Lost (Paperback)",religion
"Why I Am Not a Christian and Other Essays on Religion and Related Subjects (Paperback)",religion
"Angels & Demons (Robert Langdon, #1)",religion
"The Dhammapada (Paperback)",religion
"Infidel (Hardcover)",religion
"Life of Pi (Paperback)",religion
"The Pilgrim's Progress (Paperback)",religion
"Breaking the Spell: Religion as a Natural Phenomenon (Hardcover)",religion
"The Case for Christ (Paperback)",religion
"The Problem of Pain (Paperback)",religion
"The World's Religions (Paperback)",religion
"The Evolution of God (Hardcover)",religion
"The Purpose Driven Life: What on Earth Am I Here for? (Paperback)",religion
"Orthodoxy (Paperback)",religion
"Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back (Paperback)",religion
"Inferno (The Divine Comedy #1)",religion
"The Prophet (Paperback)",religion
"The Tao of Pooh (Paperback)",religion
"Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality (Paperback)",religion
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",religion
"The Poisonwood Bible (Hardcover)",religion
"The God Delusion (Hardcover)",religion
"Mere Christianity (Paperback)",religion
"God Is Not Great: How Religion Poisons Everything (Hardcover)",religion
"The Screwtape Letters (Hardcover)",religion
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam (Hardcover)",religion
"Holy Bible: King James Version (Hardcover)",religion
"Qurʾan / القرآن الكريم (Hardcover)",religion
"Zealot: The Life and Times of Jesus of Nazareth (Hardcover)",religion
"Under the Banner of Heaven: A Story of Violent Faith (Paperback)",religion
"Siddhartha (Mass Market Paperback)",religion
"The End of Faith: Religion, Terror, and the Future of Reason (Paperback)",religion
"Tao Te Ching (Paperback)",religion
"The Bhagavad Gita (Paperback)",religion
"Confessions (Paperback)",religion
"Letter to a Christian Nation (Hardcover)",religion
"The Book of Mormon: Another Testament of Jesus Christ (Paperback)",religion
"Misquoting Jesus: The Story Behind Who Changed the Bible and Why (Paperback)",religion
"The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible (Hardcover)",religion
"The Great Divorce (Paperback)",religion
"No god but God: The Origins, Evolution and Future of Islam (Kindle Edition)",religion
"The Shack (Kindle Edition)",religion
"The Da Vinci Code (Robert Langdon, #2)",religion
"Going Clear: Scientology, Hollywood, and the Prison of Belief (Hardcover)",religion
"The Gnostic Gospels (Paperback)",religion
"Lamb: The Gospel According to Biff, Christ's Childhood Pal (Paperback)",religion
"The Red Tent (Hardcover)",religion
"The Varieties of Religious Experience (Paperback)",religion
"The Portable Atheist: Essential Readings for the Nonbeliever (Paperback)",religion
"Jesus, Interrupted: Revealing the Hidden Contradictions in the Bible & Why We Don't Know About Them (Hardcover)",religion
"Paradise Lost (Paperback)",religion
"Why I Am Not a Christian and Other Essays on Religion and Related Subjects (Paperback)",religion
"Angels & Demons (Robert Langdon, #1)",religion
"The Dhammapada (Paperback)",religion
"Infidel (Hardcover)",religion
"Life of Pi (Paperback)",religion
"The Pilgrim's Progress (Paperback)",religion
"Breaking the Spell: Religion as a Natural Phenomenon (Hardcover)",religion
"The Case for Christ (Paperback)",religion
"The Problem of Pain (Paperback)",religion
"The World's Religions (Paperback)",religion
"The Evolution of God (Hardcover)",religion
"The Purpose Driven Life: What on Earth Am I Here for? (Paperback)",religion
"Orthodoxy (Paperback)",religion
"Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back (Paperback)",religion
"Inferno (The Divine Comedy #1)",religion
"The Prophet (Paperback)",religion
"The Tao of Pooh (Paperback)",religion
"Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality (Paperback)",religion
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",religion
